--------------------------------------------------------------------------------
                         MPI COMMUNICATION INFORMATION                          
--------------------------------------------------------------------------------
mpi_size=64
--------------------------------------------------------------------------------
                             GENERATED RANDOM SEEDS                             
--------------------------------------------------------------------------------

rv_seed=1152432222

  rank     iter      seed   
R12:40 samples completed in 15.2075s. Avg_time = 0.3802. n_errors = 16
R61:40 samples completed in 15.2130s. Avg_time = 0.3803. n_errors = 10
R45:40 samples completed in 15.2161s. Avg_time = 0.3804. n_errors = 14
R63:40 samples completed in 15.2133s. Avg_time = 0.3803. n_errors = 13
R31:40 samples completed in 15.2797s. Avg_time = 0.3820. n_errors = 18
R0:40 samples completed in 15.3292s. Avg_time = 0.3832. n_errors = 18
R37:40 samples completed in 15.4043s. Avg_time = 0.3851. n_errors = 11
R18:40 samples completed in 15.4137s. Avg_time = 0.3853. n_errors = 12
R16:40 samples completed in 15.4849s. Avg_time = 0.3871. n_errors = 13
R1:40 samples completed in 15.4875s. Avg_time = 0.3872. n_errors = 13
R24:40 samples completed in 15.4900s. Avg_time = 0.3872. n_errors = 14
R52:40 samples completed in 15.4943s. Avg_time = 0.3874. n_errors = 21
R42:40 samples completed in 15.4967s. Avg_time = 0.3874. n_errors = 13
R47:40 samples completed in 15.4977s. Avg_time = 0.3874. n_errors = 9
R15:40 samples completed in 15.5270s. Avg_time = 0.3882. n_errors = 14
R11:40 samples completed in 15.5537s. Avg_time = 0.3888. n_errors = 12
R21:40 samples completed in 15.5652s. Avg_time = 0.3891. n_errors = 11
R5:40 samples completed in 15.5685s. Avg_time = 0.3892. n_errors = 10
R50:40 samples completed in 15.5833s. Avg_time = 0.3896. n_errors = 16
R29:40 samples completed in 15.6055s. Avg_time = 0.3901. n_errors = 8
R28:40 samples completed in 15.6208s. Avg_time = 0.3905. n_errors = 15
R2:40 samples completed in 15.6310s. Avg_time = 0.3908. n_errors = 13
R20:40 samples completed in 15.6398s. Avg_time = 0.3910. n_errors = 11
R38:40 samples completed in 15.6958s. Avg_time = 0.3924. n_errors = 14
R9:40 samples completed in 15.7135s. Avg_time = 0.3928. n_errors = 13
R44:40 samples completed in 15.7152s. Avg_time = 0.3929. n_errors = 16
R51:40 samples completed in 15.8044s. Avg_time = 0.3951. n_errors = 8
R22:40 samples completed in 15.8189s. Avg_time = 0.3955. n_errors = 8
R6:40 samples completed in 15.8991s. Avg_time = 0.3975. n_errors = 7
R36:40 samples completed in 15.9089s. Avg_time = 0.3977. n_errors = 13
R46:40 samples completed in 15.9987s. Avg_time = 0.4000. n_errors = 11
R30:40 samples completed in 16.0110s. Avg_time = 0.4003. n_errors = 13
R4:40 samples completed in 16.1181s. Avg_time = 0.4030. n_errors = 13
R7:40 samples completed in 16.1209s. Avg_time = 0.4030. n_errors = 18
R14:40 samples completed in 16.1952s. Avg_time = 0.4049. n_errors = 13
R26:40 samples completed in 16.2903s. Avg_time = 0.4073. n_errors = 8
R3:40 samples completed in 16.3022s. Avg_time = 0.4076. n_errors = 10
R33:40 samples completed in 16.3054s. Avg_time = 0.4076. n_errors = 17
R53:40 samples completed in 16.3206s. Avg_time = 0.4080. n_errors = 16
R17:40 samples completed in 16.4202s. Avg_time = 0.4105. n_errors = 14
R25:40 samples completed in 16.5973s. Avg_time = 0.4149. n_errors = 16
R57:40 samples completed in 16.7062s. Avg_time = 0.4177. n_errors = 12
R41:40 samples completed in 16.7122s. Avg_time = 0.4178. n_errors = 5
R48:40 samples completed in 16.8130s. Avg_time = 0.4203. n_errors = 11
R49:50 samples completed in 18.2750s. Avg_time = 0.3655. n_errors = 19
R32:50 samples completed in 18.4597s. Avg_time = 0.3692. n_errors = 21
R43:50 samples completed in 18.5592s. Avg_time = 0.3712. n_errors = 19
R35:50 samples completed in 18.6447s. Avg_time = 0.3729. n_errors = 26
R27:50 samples completed in 18.6451s. Avg_time = 0.3729. n_errors = 20
R19:50 samples completed in 18.6455s. Avg_time = 0.3729. n_errors = 20
R23:50 samples completed in 18.6600s. Avg_time = 0.3732. n_errors = 14
R34:50 samples completed in 18.7256s. Avg_time = 0.3745. n_errors = 16
R55:50 samples completed in 18.7445s. Avg_time = 0.3749. n_errors = 21
R54:50 samples completed in 18.7532s. Avg_time = 0.3751. n_errors = 19
R59:50 samples completed in 18.7545s. Avg_time = 0.3751. n_errors = 21
R61:50 samples completed in 18.8395s. Avg_time = 0.3768. n_errors = 15
R45:50 samples completed in 18.8600s. Avg_time = 0.3772. n_errors = 19
R10:50 samples completed in 18.9540s. Avg_time = 0.3791. n_errors = 17
R62:50 samples completed in 18.9560s. Avg_time = 0.3791. n_errors = 21
R56:50 samples completed in 19.0353s. Avg_time = 0.3807. n_errors = 19
R39:50 samples completed in 19.0472s. Avg_time = 0.3809. n_errors = 17
R8:50 samples completed in 19.1338s. Avg_time = 0.3827. n_errors = 17
R58:50 samples completed in 19.1427s. Avg_time = 0.3829. n_errors = 11
R12:50 samples completed in 19.1505s. Avg_time = 0.3830. n_errors = 17
R13:50 samples completed in 19.1556s. Avg_time = 0.3831. n_errors = 21
R40:50 samples completed in 19.2236s. Avg_time = 0.3845. n_errors = 11
R60:50 samples completed in 19.2275s. Avg_time = 0.3846. n_errors = 18
R63:50 samples completed in 19.1335s. Avg_time = 0.3827. n_errors = 17
R11:50 samples completed in 19.2396s. Avg_time = 0.3848. n_errors = 17
R5:50 samples completed in 19.2495s. Avg_time = 0.3850. n_errors = 15
R37:50 samples completed in 19.3338s. Avg_time = 0.3867. n_errors = 13
R18:50 samples completed in 19.3427s. Avg_time = 0.3869. n_errors = 14
R42:50 samples completed in 19.3497s. Avg_time = 0.3870. n_errors = 15
R20:50 samples completed in 19.4328s. Avg_time = 0.3887. n_errors = 14
R16:50 samples completed in 19.3489s. Avg_time = 0.3870. n_errors = 15
R52:50 samples completed in 19.4468s. Avg_time = 0.3889. n_errors = 23
R21:50 samples completed in 19.5191s. Avg_time = 0.3904. n_errors = 13
R0:50 samples completed in 19.5244s. Avg_time = 0.3905. n_errors = 21
R15:50 samples completed in 19.5340s. Avg_time = 0.3907. n_errors = 16
R28:50 samples completed in 19.6158s. Avg_time = 0.3923. n_errors = 19
R1:50 samples completed in 19.6327s. Avg_time = 0.3927. n_errors = 16
R38:50 samples completed in 19.6415s. Avg_time = 0.3928. n_errors = 16
R44:50 samples completed in 19.7125s. Avg_time = 0.3942. n_errors = 20
R6:50 samples completed in 19.7440s. Avg_time = 0.3949. n_errors = 10
R2:50 samples completed in 19.7464s. Avg_time = 0.3949. n_errors = 15
R36:50 samples completed in 19.7945s. Avg_time = 0.3959. n_errors = 16
R24:50 samples completed in 19.8131s. Avg_time = 0.3963. n_errors = 16
R22:50 samples completed in 19.8925s. Avg_time = 0.3979. n_errors = 14
R30:50 samples completed in 19.9021s. Avg_time = 0.3980. n_errors = 17
R46:50 samples completed in 19.9218s. Avg_time = 0.3984. n_errors = 16
R4:50 samples completed in 20.0279s. Avg_time = 0.4006. n_errors = 17
R9:50 samples completed in 20.1362s. Avg_time = 0.4027. n_errors = 15
R7:50 samples completed in 20.2082s. Avg_time = 0.4042. n_errors = 18
R26:50 samples completed in 20.2960s. Avg_time = 0.4059. n_errors = 8
R14:50 samples completed in 20.3046s. Avg_time = 0.4061. n_errors = 14
R53:50 samples completed in 20.3223s. Avg_time = 0.4064. n_errors = 21
R33:50 samples completed in 20.3253s. Avg_time = 0.4065. n_errors = 20
R3:50 samples completed in 20.3358s. Avg_time = 0.4067. n_errors = 13
R17:50 samples completed in 20.4159s. Avg_time = 0.4083. n_errors = 18
R41:50 samples completed in 20.6803s. Avg_time = 0.4136. n_errors = 8
R25:50 samples completed in 20.6804s. Avg_time = 0.4136. n_errors = 19
R57:50 samples completed in 20.7116s. Avg_time = 0.4142. n_errors = 16
R50:50 samples completed in 20.7950s. Avg_time = 0.4159. n_errors = 21
R48:50 samples completed in 20.9140s. Avg_time = 0.4183. n_errors = 12
R49:60 samples completed in 22.2063s. Avg_time = 0.3701. n_errors = 22
R32:60 samples completed in 22.3018s. Avg_time = 0.3717. n_errors = 22
R34:60 samples completed in 22.3269s. Avg_time = 0.3721. n_errors = 21
R54:60 samples completed in 22.3447s. Avg_time = 0.3724. n_errors = 24
R27:60 samples completed in 22.3738s. Avg_time = 0.3729. n_errors = 22
R19:60 samples completed in 22.4176s. Avg_time = 0.3736. n_errors = 24
R45:60 samples completed in 22.4340s. Avg_time = 0.3739. n_errors = 23
R23:60 samples completed in 22.4964s. Avg_time = 0.3749. n_errors = 17
R35:60 samples completed in 22.6021s. Avg_time = 0.3767. n_errors = 27
R61:60 samples completed in 22.6276s. Avg_time = 0.3771. n_errors = 17
R55:60 samples completed in 22.7101s. Avg_time = 0.3785. n_errors = 25
R59:60 samples completed in 22.7184s. Avg_time = 0.3786. n_errors = 24
R10:60 samples completed in 22.7090s. Avg_time = 0.3785. n_errors = 22
R58:60 samples completed in 22.7993s. Avg_time = 0.3800. n_errors = 16
R56:60 samples completed in 22.8162s. Avg_time = 0.3803. n_errors = 22
R60:60 samples completed in 22.9137s. Avg_time = 0.3819. n_errors = 21
R13:60 samples completed in 22.9982s. Avg_time = 0.3833. n_errors = 25
R12:60 samples completed in 23.0003s. Avg_time = 0.3833. n_errors = 18
R31:60 samples completed in 23.0092s. Avg_time = 0.3835. n_errors = 23
R11:60 samples completed in 23.0721s. Avg_time = 0.3845. n_errors = 18
R8:60 samples completed in 23.0897s. Avg_time = 0.3848. n_errors = 20
R42:60 samples completed in 23.1077s. Avg_time = 0.3851. n_errors = 18
R18:60 samples completed in 23.1893s. Avg_time = 0.3865. n_errors = 17
R5:60 samples completed in 23.1920s. Avg_time = 0.3865. n_errors = 16
R16:60 samples completed in 23.1924s. Avg_time = 0.3865. n_errors = 19
R63:60 samples completed in 23.2005s. Avg_time = 0.3867. n_errors = 20
R21:60 samples completed in 23.2264s. Avg_time = 0.3871. n_errors = 17
R47:60 samples completed in 23.2731s. Avg_time = 0.3879. n_errors = 14
R40:60 samples completed in 23.2772s. Avg_time = 0.3880. n_errors = 13
R20:60 samples completed in 23.3064s. Avg_time = 0.3884. n_errors = 17
R15:60 samples completed in 23.3729s. Avg_time = 0.3895. n_errors = 19
R51:60 samples completed in 23.3923s. Avg_time = 0.3899. n_errors = 16
R52:60 samples completed in 23.3968s. Avg_time = 0.3899. n_errors = 25
R38:60 samples completed in 23.3919s. Avg_time = 0.3899. n_errors = 20
R28:60 samples completed in 23.4945s. Avg_time = 0.3916. n_errors = 22
R36:60 samples completed in 23.4998s. Avg_time = 0.3917. n_errors = 18
R29:60 samples completed in 23.5087s. Avg_time = 0.3918. n_errors = 16
R44:60 samples completed in 23.5918s. Avg_time = 0.3932. n_errors = 22
R1:60 samples completed in 23.5993s. Avg_time = 0.3933. n_errors = 18
R30:60 samples completed in 23.7053s. Avg_time = 0.3951. n_errors = 21
R24:60 samples completed in 23.7780s. Avg_time = 0.3963. n_errors = 20
R4:60 samples completed in 23.7857s. Avg_time = 0.3964. n_errors = 19
R6:60 samples completed in 23.7986s. Avg_time = 0.3966. n_errors = 12
R9:60 samples completed in 23.9074s. Avg_time = 0.3985. n_errors = 21
R22:60 samples completed in 23.9123s. Avg_time = 0.3985. n_errors = 16
R46:60 samples completed in 24.1839s. Avg_time = 0.4031. n_errors = 19
R26:60 samples completed in 24.1970s. Avg_time = 0.4033. n_errors = 11
R7:60 samples completed in 24.2344s. Avg_time = 0.4039. n_errors = 22
R53:60 samples completed in 24.2385s. Avg_time = 0.4040. n_errors = 26
R14:60 samples completed in 24.2743s. Avg_time = 0.4046. n_errors = 18
R3:60 samples completed in 24.4681s. Avg_time = 0.4078. n_errors = 16
R33:60 samples completed in 24.4828s. Avg_time = 0.4080. n_errors = 24
R50:60 samples completed in 24.5856s. Avg_time = 0.4098. n_errors = 23
R57:60 samples completed in 24.6682s. Avg_time = 0.4111. n_errors = 20
R17:60 samples completed in 24.6730s. Avg_time = 0.4112. n_errors = 20
R41:60 samples completed in 24.6681s. Avg_time = 0.4111. n_errors = 10
R25:60 samples completed in 24.8743s. Avg_time = 0.4146. n_errors = 24
R48:60 samples completed in 24.9775s. Avg_time = 0.4163. n_errors = 13
R34:70 samples completed in 26.0160s. Avg_time = 0.3717. n_errors = 26
R54:70 samples completed in 26.0926s. Avg_time = 0.3728. n_errors = 29
R32:70 samples completed in 26.1148s. Avg_time = 0.3731. n_errors = 26
R43:70 samples completed in 26.1143s. Avg_time = 0.3731. n_errors = 26
R49:70 samples completed in 26.1253s. Avg_time = 0.3732. n_errors = 26
R19:70 samples completed in 26.2774s. Avg_time = 0.3754. n_errors = 27
