/home/sullberg/repos/pypospack/examples/Ni__eam__born_exp_fs/pareto_optimization_3.5NN
c2a-s20.ufhpc
Fri Feb 22 14:54:47 EST 2019
PYTHONPATH=/home/sullberg/repos/pypospack:
PYTHON_BIN=/home/sullberg/anaconda3/bin/python
python=/home/sullberg/anaconda3/bin/python
PATH=/apps/mpi/intel/2018.1.163/openmpi/3.1.2/bin:/apps/compilers/gcc/5.2.0/bin:/apps/compilers/intel/2018/1.163/compilers_and_libraries/linux/bin/intel64:/apps/compilers/intel/2018/1.163/debugger/gdb/intel64/bin:/home/sullberg/anaconda3/bin:/opt/slurm/bin:/usr/lib64/qt-3.3/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/bin:/opt/dell/srvadmin/bin:/home/sullberg/bin
start_time:Fri Feb 22 14:54:49 EST 2019
--------------------------------------------------------------------------------
                         MPI COMMUNICATION INFORMATION                          
--------------------------------------------------------------------------------
mpi_size=64
--------------------------------------------------------------------------------
                             GENERATED RANDOM SEEDS                             
--------------------------------------------------------------------------------

rv_seed=72837206

  rank     iter      seed   
iteration  n_samples     sampling_type    
---------- ---------- --------------------
    0        10000         from_file      
    1        10000            kde         
    2        10000            kde         
    3        10000            kde         
    4        10000            kde         
    5        10000            kde         
    6        10000            kde         
    7        10000            kde         
    8        10000            kde         
    9        10000            kde         
    10       10000            kde         
    11       10000            kde         
    12       10000            kde         
    13       10000            kde         
    14       10000            kde         
    15       10000            kde         
    16       10000            kde         
    17       10000            kde         
    18       10000            kde         
    19       10000            kde         
--------------------------------------------------------------------------------
INITIAL PARAMETER DISTRIBUTION                                                  
--------------------------------------------------------------------------------
    p_NiNi_phi0         free     uniform      0.05       4.0    
    p_NiNi_gamma        free     uniform      2.0        7.0    
     p_NiNi_r0          free     uniform      1.0        5.0    
     d_Ni_rho0          free     uniform      1.0        4.0    
     d_Ni_beta          free     uniform      2.0        7.0    
      d_Ni_r0           free     uniform      1.0        5.0    
      e_Ni_F0           free     uniform      -5.0      -0.05   
--------------------------------------------------------------------------------
_mc_sample_type=from_file
R0: Starting iteration N=0
R0: Attemping n_samples=10000 with sampling_type=from_file
R0: Using file:/home/sullberg/repos/pypospack/examples/Ni__eam__born_exp_fs/pareto_optimization_3.5NN/data/pyposmat.kde.0.out
rank0:130 samples completed in 24.5563s. Avg_time = 0.1889. n_errors = 0
rank0:450 samples completed in 67.2286s. Avg_time = 0.1494. n_errors = 0
rank0:770 samples completed in 110.7023s. Avg_time = 0.1438. n_errors = 0
rank0:1090 samples completed in 154.4471s. Avg_time = 0.1417. n_errors = 0
rank0:1410 samples completed in 195.5159s. Avg_time = 0.1387. n_errors = 0
rank0:1730 samples completed in 237.4287s. Avg_time = 0.1372. n_errors = 0
rank0:2050 samples completed in 280.5235s. Avg_time = 0.1368. n_errors = 0
rank0:2370 samples completed in 323.3510s. Avg_time = 0.1364. n_errors = 0
rank0:2690 samples completed in 365.8974s. Avg_time = 0.1360. n_errors = 0
rank0:3010 samples completed in 408.5779s. Avg_time = 0.1357. n_errors = 1
rank0:3330 samples completed in 451.0292s. Avg_time = 0.1354. n_errors = 1
rank0:3650 samples completed in 492.9420s. Avg_time = 0.1351. n_errors = 1
rank0:3970 samples completed in 535.1051s. Avg_time = 0.1348. n_errors = 1
rank0:4290 samples completed in 577.7134s. Avg_time = 0.1347. n_errors = 1
rank0:4610 samples completed in 615.9083s. Avg_time = 0.1336. n_errors = 2
rank0:4930 samples completed in 661.9425s. Avg_time = 0.1343. n_errors = 2
rank0:5250 samples completed in 703.7037s. Avg_time = 0.1340. n_errors = 2
rank0:5570 samples completed in 743.5071s. Avg_time = 0.1335. n_errors = 2
rank0:5890 samples completed in 785.0068s. Avg_time = 0.1333. n_errors = 2
rank0:6210 samples completed in 826.6634s. Avg_time = 0.1331. n_errors = 2
rank0:6530 samples completed in 869.0610s. Avg_time = 0.1331. n_errors = 2
rank0:6850 samples completed in 910.8840s. Avg_time = 0.1330. n_errors = 2
rank0:7170 samples completed in 951.1951s. Avg_time = 0.1327. n_errors = 2
rank0:7490 samples completed in 993.7985s. Avg_time = 0.1327. n_errors = 2
rank0:7810 samples completed in 1034.9544s. Avg_time = 0.1325. n_errors = 2
rank0:8130 samples completed in 1076.0351s. Avg_time = 0.1324. n_errors = 2
rank0:8450 samples completed in 1116.6124s. Avg_time = 0.1321. n_errors = 2
rank0:8770 samples completed in 1158.4504s. Avg_time = 0.1321. n_errors = 2
rank0:9090 samples completed in 1200.6302s. Avg_time = 0.1321. n_errors = 2
rank0:9410 samples completed in 1243.9584s. Avg_time = 0.1322. n_errors = 2
rank0:9730 samples completed in 1285.2707s. Avg_time = 0.1321. n_errors = 2
rank0:10050 samples completed in 1326.8675s. Avg_time = 0.1320. n_errors = 2
rank0:10370 samples completed in 1365.8513s. Avg_time = 0.1317. n_errors = 2
rank0:10690 samples completed in 1408.3074s. Avg_time = 0.1317. n_errors = 3
rank0:11010 samples completed in 1449.3152s. Avg_time = 0.1316. n_errors = 3
rank0:11330 samples completed in 1488.4830s. Avg_time = 0.1314. n_errors = 3
rank0:11650 samples completed in 1530.2595s. Avg_time = 0.1314. n_errors = 3
rank0:11970 samples completed in 1571.5762s. Avg_time = 0.1313. n_errors = 3
rank0:12290 samples completed in 1612.7820s. Avg_time = 0.1312. n_errors = 3
rank0:12610 samples completed in 1653.7142s. Avg_time = 0.1311. n_errors = 3
rank0:12930 samples completed in 1693.9155s. Avg_time = 0.1310. n_errors = 3
rank0:13250 samples completed in 1735.1702s. Avg_time = 0.1310. n_errors = 3
rank0:13570 samples completed in 1776.6953s. Avg_time = 0.1309. n_errors = 3
rank0:13890 samples completed in 1817.2084s. Avg_time = 0.1308. n_errors = 3
rank0:14210 samples completed in 1858.5483s. Avg_time = 0.1308. n_errors = 3
rank0:14530 samples completed in 1900.0238s. Avg_time = 0.1308. n_errors = 3
rank0:14850 samples completed in 1940.9046s. Avg_time = 0.1307. n_errors = 3
rank0:15170 samples completed in 1980.6485s. Avg_time = 0.1306. n_errors = 3
rank0:15490 samples completed in 2021.4065s. Avg_time = 0.1305. n_errors = 3
rank0:15810 samples completed in 2062.1634s. Avg_time = 0.1304. n_errors = 3
rank0:16130 samples completed in 2102.5703s. Avg_time = 0.1304. n_errors = 3
rank0:16450 samples completed in 2142.8063s. Avg_time = 0.1303. n_errors = 3
rank0:16770 samples completed in 2182.4734s. Avg_time = 0.1301. n_errors = 3
rank0:17090 samples completed in 2224.1874s. Avg_time = 0.1301. n_errors = 3
rank0:17410 samples completed in 2267.2607s. Avg_time = 0.1302. n_errors = 3
rank0:17730 samples completed in 2308.7809s. Avg_time = 0.1302. n_errors = 3
